5.273537126631680394e+00,3.486240354266357713e+02,1.986897961352523723e+00,8.816176470588235267e-04
7.547001439244635890e+01,7.129860394723618811e+01,1.759951345421907121e+00,7.602941176470588789e-04
1.028710954975856424e+02,3.257443431336094619e+01,1.684243873113332457e+00,6.470588235294118164e-04
8.522899857433534976e+01,1.440148098682577142e+02,1.646350633371366001e+00,9.625000000000001393e-04
9.516165066536454731e+01,1.659216832443765952e+02,1.628875673205388175e+00,9.139705882352940850e-04
9.860935156792508849e+01,1.752677405725082735e+02,1.612782485952897193e+00,5.742647058823530061e-04
9.805804315328833809e+01,1.730367894304334584e+02,1.599267417984356010e+00,8.088235294117647163e-04
9.855270946813654120e+01,1.723942517021650644e+02,1.591779330688563920e+00,7.117647058823530415e-04
9.771404084828185432e+01,1.744616551887201297e+02,1.582701468358999941e+00,6.066176470588235644e-04
9.756454747672627548e+01,1.741293418800161987e+02,1.577609563116924907e+00,6.875000000000000685e-04
9.670672320120554843e+01,1.740323563764638095e+02,1.577909789195343748e+00,6.875000000000000685e-04
9.490919693369951915e+01,1.755445093161906982e+02,1.574026568931997216e+00,5.338235294117647540e-04
9.538436720542640046e+01,1.774395456870278451e+02,1.571310549410939839e+00,7.602941176470588789e-04
9.791593955079542866e+01,1.778725758672272548e+02,1.568973700625314827e+00,7.522058823529411851e-04
1.000237788067547200e+02,1.818174532293461425e+02,1.567872567603162404e+00,4.852941176470588623e-04
9.795829681259220933e+01,1.765778191147357745e+02,1.564104706471200590e+00,8.007352941176471310e-04
9.758376771067854349e+01,1.753731915424342844e+02,1.563426439155269909e+00,5.095588235294117811e-04
9.505945673274234764e+01,1.720329045983598917e+02,1.564144725151078275e+00,6.713235294117647894e-04
9.789437630891384856e+01,1.766198949386403001e+02,1.562758044608749675e+00,6.470588235294118164e-04
9.678618658571761557e+01,1.784722864021965449e+02,1.561879929427957947e+00,9.625000000000001393e-04
9.499264480933189247e+01,1.758066224976138869e+02,1.562275288404705087e+00,-3.501397058823529918e-02
1.409585185260033882e+02,1.694168621172835572e+02,1.556753495249343144e+00,-2.341382352941176748e-01
2.461127479774031031e+02,1.470409578761090756e+02,1.564964360430028067e+00,-2.708022058823529865e-01
2.866893836168801499e+02,2.087224218708632861e+02,1.589815551057520704e+00,-2.058617647058823552e-01
2.925993382514143377e+02,2.294127542881056172e+02,1.612790174066396798e+00,-1.184117647058823691e-02
2.965144390335859157e+02,2.329937875645632062e+02,1.644852903675628752e+00,7.117647058823530415e-04
2.954295162903063101e+02,2.399338837155535487e+02,1.673471430267475135e+00,8.330882352941176893e-04
2.962183861770563453e+02,2.393978127258336599e+02,1.702409204095549633e+00,6.794117647058823747e-04
2.978409640721925484e+02,2.374904543976476248e+02,1.727734274274985715e+00,4.772058823529411685e-04
2.986540330269477295e+02,2.399786374515141176e+02,1.752590659400807604e+00,6.227941176470588435e-04
