2.250000000000000000e+02,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.679950788672366002e+01,2.625465047344482059e+02,1.519768972049031719e+00,0.000000000000000000e+00
1.639546471967615844e+02,2.156081814293022774e+02,1.524886687729397616e+00,0.000000000000000000e+00
1.864074827290004919e+02,2.122393700354601833e+02,1.536610279099683396e+00,0.000000000000000000e+00
1.905241314009858229e+02,2.083570099579332293e+02,1.542478192066324194e+00,0.000000000000000000e+00
1.922302757869628635e+02,2.089210673418488682e+02,1.543991632888972898e+00,0.000000000000000000e+00
1.908848507096867593e+02,2.083778855372663088e+02,1.548366386763458502e+00,0.000000000000000000e+00
1.946231005035501198e+02,2.058493695518636457e+02,1.551497378087082879e+00,0.000000000000000000e+00
1.937851548757228386e+02,2.075320567645814833e+02,1.551306907734979701e+00,0.000000000000000000e+00
1.944608861724463225e+02,2.101747182712497590e+02,1.552294831571093603e+00,0.000000000000000000e+00
1.953980837190005388e+02,2.130738167406883861e+02,1.550001502231351136e+00,0.000000000000000000e+00
1.931086406275182696e+02,2.138776477890984324e+02,1.561837286048453732e+00,1.559999999999999998e-01
1.925805326904674644e+02,2.094963790420517000e+02,1.574672093088738567e+00,1.559999999999999998e-01
1.949247431596982381e+02,2.158716168989375888e+02,1.576163820086745160e+00,1.559999999999999998e-01
1.937711187768472314e+02,2.159663698390975810e+02,1.579957778451033690e+00,1.559999999999999998e-01
1.950855579828070177e+02,2.257407852521131133e+02,1.590579472234948222e+00,1.559999999999999998e-01
1.936423186389153557e+02,2.349414705485837374e+02,1.598735681226808758e+00,1.559999999999999998e-01
1.973382473382371813e+02,2.456738131473725275e+02,1.608660228304424900e+00,1.559999999999999998e-01
1.971987402681727133e+02,2.558372861450495748e+02,1.613360455356256384e+00,1.559999999999999998e-01
1.964568616244948203e+02,2.636605906586632955e+02,1.621172268827165475e+00,1.559999999999999998e-01
1.986965188662322532e+02,2.725977068153589471e+02,1.630537642513376406e+00,1.559999999999999998e-01
1.991265526751562049e+02,2.816279984265088387e+02,1.641787782820037789e+00,1.559999999999999998e-01
2.004479135870499249e+02,2.961232994854551066e+02,1.648428406013198844e+00,1.559999999999999998e-01
1.985531636424681494e+02,3.071276000445031400e+02,1.656535311509713004e+00,1.559999999999999998e-01
2.012943063126811580e+02,3.201348748764664265e+02,1.665938361784025989e+00,1.559999999999999998e-01
2.001634577975508762e+02,3.337290131974109499e+02,1.672686307445687470e+00,1.559999999999999998e-01
1.994613774600731233e+02,3.447784870765710252e+02,1.679352162559616612e+00,1.559999999999999998e-01
2.007180470518651418e+02,3.583583197166694276e+02,1.688648405547193754e+00,1.559999999999999998e-01
2.003706528761325671e+02,3.707510759533103055e+02,1.695025128946571202e+00,1.559999999999999998e-01
2.020936350209135242e+02,3.824337211642454690e+02,1.703485841822172109e+00,1.559999999999999998e-01
