-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,1.57E+01
-8.06E+00,7.67E+00,,-1.60E+01
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.67E+00,,
-8.06E+00,7.72E+00,,
-8.06E+00,7.72E+00,,
-8.06E+00,7.72E+00,,
-8.06E+00,7.71E+00,,
-8.06E+00,7.71E+00,,
-8.06E+00,7.71E+00,,
-8.06E+00,7.72E+00,,
-8.06E+00,7.73E+00,,
-8.06E+00,7.74E+00,,
-8.06E+00,7.74E+00,,
-8.01E+00,7.75E+00,,
-7.96E+00,7.72E+00,,
-7.91E+00,7.70E+00,,
-7.85E+00,7.67E+00,,
-7.80E+00,7.65E+00,,
-7.74E+00,7.61E+00,,
-7.63E+00,7.56E+00,,
-7.52E+00,7.50E+00,,
-7.41E+00,7.44E+00,,
-7.30E+00,7.38E+00,,
-7.19E+00,7.29E+00,,
-7.09E+00,7.15E+00,,
-6.99E+00,7.01E+00,,
-6.89E+00,6.87E+00,,
